REACH_ID,LENGTH_M,AREA_SQKM,SPRAG14HAB,AC_WIDTH,AC_HEIGHT,SPRAG14RCH,ACW,ACH,MaskWidth
19870,29.67067,2.538,871,0,0,12,3.8,0.4,0
19871,30.61486,2.5353,871,0,0,12,3.8,0.4,0
19872,28.77779,2.5323,871,0,0,12,3.8,0.4,0
19873,30.69129,2.525,871,0,0,12,3.8,0.4,0
19874,30.13807,2.516,871,0,0,12,3.8,0.4,0
19875,31.02397,2.4979,871,0,0,12,3.8,0.4,0
19876,30.0097,2.4475,871,0,0,12,3.8,0.4,0
19877,28.9517,2.3786,873,0,0,12,3.8,0.4,0
19878,30.60194,2.3726,873,0,0,12,3.8,0.4,0
19879,30.85186,2.364,873,0,0,12,3.8,0.4,0
19880,29.69627,2.3604,873,0,0,12,3.8,0.4,0
19882,29.11289,2.3395,873,0,0,12,3.8,0.4,0
19883,30.00939,2.3215,,,,12,3.8,0.4,0
20168,32.14614,0.0892,,,,12,3.8,0.4,0
20169,30.64721,0.0877,,,,12,3.8,0.4,0
20582,30.17192,0.6458,,,,10,4,0.5,0
20583,30.42281,0.6357,,,,10,4,0.5,0
20584,30.14702,0.6295,,,,10,4,0.5,0
20585,30.0107,0.6278,,,,10,4,0.5,0
20586,29.26474,0.5662,,,,10,4,0.5,0
20587,29.83663,0.5445,,,,10,4,0.5,0
36398,30.03669,13.3336,1122,0,0,20,4.0999999,0.5,0
36399,29.10485,13.3313,1122,0,0,20,4.0999999,0.5,0
36400,30.99417,13.3261,1122,0,0,20,4.0999999,0.5,0
36401,29.57398,13.3201,1122,0,0,20,4.0999999,0.5,0
36402,30.16411,13.3094,1124,0,0,20,4.0999999,0.5,0
36403,29.35546,13.3082,1129,0,0,20,4.0999999,0.5,0
36404,28.85898,13.306,1130,0,0,20,4.0999999,0.5,0
36405,30.53591,13.2918,1131,4.5,0.6,20,4.0999999,0.5,0
36406,29.84084,13.2829,1135,0,0,20,4.0999999,0.5,0
36407,31.01082,13.271,1137,0,0,20,4.0999999,0.5,0
36408,30.30936,13.264,1137,0,0,20,4.0999999,0.5,0
36409,31.02172,13.2608,1139,0,0,20,4.0999999,0.5,0
36410,29.86514,13.2569,1140,0,0,20,4.0999999,0.5,0
36411,30.18957,13.2554,1142,0,0,20,4.0999999,0.5,0
36412,29.39646,13.2467,1143,0,0,20,4.0999999,0.5,0
36413,29.92909,13.2394,1146,0,0,20,4.0999999,0.5,0
36414,29.75091,13.2291,1147,0,0,20,4.0999999,0.5,0
36415,30.70542,13.2198,1147,0,0,20,4.0999999,0.5,0
36416,30.92222,13.1953,1149,0,0,20,4.0999999,0.5,0
36417,30.63526,13.188,1153,0,0,20,4.0999999,0.5,0
36418,30.8887,13.1813,1157,0,0,20,4.0999999,0.5,0
36419,30.88029,13.175,1158,0,0,20,4.0999999,0.5,0
36420,29.14526,13.1455,1158,0,0,20,4.0999999,0.5,0
36421,29.51377,13.1257,1158,0,0,20,4.0999999,0.5,0
36422,30.51402,12.3887,1162,0,0,20,4.0999999,0.5,0
36423,29.0021,12.3876,1164,0,0,20,4.0999999,0.5,0
36424,30.86384,12.3865,1164,0,0,20,4.0999999,0.5,0
36425,30.03389,12.3848,1165,0,0,20,4.0999999,0.5,0
36426,30.7438,12.3835,1169,0,0,20,4.0999999,0.5,0
36427,31.02483,12.3657,1171,4,0.4,20,4.0999999,0.5,0
36428,30.98413,12.3598,1172,0,0,20,4.0999999,0.5,0
36429,30.73911,12.3581,1173,0,0,20,4.0999999,0.5,0
36430,30.52513,12.345,1173,0,0,20,4.0999999,0.5,0
36431,30.24471,12.2153,1173,0,0,20,4.0999999,0.5,0
36432,29.88953,12.1955,1174,0,0,20,4.0999999,0.5,0
36433,30.03945,12.1931,1176,0,0,20,4.0999999,0.5,0
36434,29.77011,12.1909,1176,0,0,20,4.0999999,0.5,0
36435,29.87288,12.1882,1180,0,0,20,4.0999999,0.5,0
36436,29.60074,12.1766,1180,0,0,20,4.0999999,0.5,0
36437,29.15926,12.1702,1182,0,0,20,4.0999999,0.5,0
36438,30.70854,12.1652,1182,0,0,20,4.0999999,0.5,0
36439,29.07324,12.1575,1182,0,0,20,4.0999999,0.5,0
36440,30.92068,12.1531,1182,0,0,20,4.0999999,0.5,0
36441,29.31947,12.1316,1182,0,0,20,4.0999999,0.5,0
36442,29.61027,12.1305,1182,0,0,20,4.0999999,0.5,0
36443,30.02541,11.8279,1182,0,0,20,4.0999999,0.5,0
36444,30.49796,11.8237,1183,0,0,20,4.0999999,0.5,0
36445,30.90767,11.8166,1184,0,0,20,4.0999999,0.5,0
36446,29.21131,11.812,1184,0,0,20,4.0999999,0.5,0
36447,29.41449,11.8036,1185,0,0,20,4.0999999,0.5,0
36448,29.449,11.7922,1185,0,0,20,4.0999999,0.5,0
36449,29.73692,11.7889,1185,0,0,20,4.0999999,0.5,0
36450,30.50043,11.7819,1189,0,0,21,4.5,0.4,0
36451,29.68335,11.765,1193,0,0,21,4.5,0.4,0
36452,29.79667,11.7513,1196,0,0,21,4.5,0.4,0
36453,29.83049,11.7466,1199,0,0,21,4.5,0.4,0
36454,29.11428,11.7383,1203,0,0,21,4.5,0.4,0
36455,31.02587,11.7174,1203,0,0,21,4.5,0.4,0
36456,30.69801,11.7023,1203,0,0,21,4.5,0.4,0
36457,29.73738,11.6926,1205,0,0,21,4.5,0.4,0
36458,28.95043,11.6829,1205,0,0,21,4.5,0.4,0
36459,30.06445,11.6723,1207,0,0,21,4.5,0.4,0
36460,31.04648,11.6657,1211,4.5,0.4,21,4.5,0.4,0
36461,30.90366,11.6568,1212,0,0,21,4.5,0.4,0
36462,29.82187,11.6322,1212,0,0,21,4.5,0.4,0
36463,30.91224,11.6197,1212,0,0,21,4.5,0.4,0
36464,30.35461,11.6073,1212,0,0,21,4.5,0.4,0
36465,29.94452,11.5937,1215,0,0,21,4.5,0.4,0
36466,30.00665,11.5808,1215,0,0,21,4.5,0.4,0
36467,29.43702,11.5607,1215,0,0,21,4.5,0.4,0
36468,29.13089,11.5445,1215,0,0,21,4.5,0.4,0
36469,30.57613,11.4716,1215,0,0,21,4.5,0.4,0
36470,30.81923,11.4394,1218,0,0,21,4.5,0.4,0
36471,31.05279,11.4188,1221,5,0.4,21,4.5,0.4,0
36472,29.36612,11.3535,1224,0,0,21,4.5,0.4,0
36473,30.00411,11.3367,1224,0,0,21,4.5,0.4,0
36474,30.20101,11.3213,1224,0,0,21,4.5,0.4,0
36475,30.32853,11.3201,1226,0,0,21,4.5,0.4,0
36476,29.59052,11.3165,1226,0,0,21,4.5,0.4,0
36477,29.33272,11.193,1228,0,0,21,4.5,0.4,0
36478,30.1898,11.1908,1228,0,0,21,4.5,0.4,0
36479,30.88038,11.1447,1238,0,0,21,4.5,0.4,0
36480,29.39742,11.0325,1241,4,0.4,21,4.5,0.4,0
36481,29.39587,11.0264,1243,0,0,21,4.5,0.4,0
36482,30.35523,10.9757,1247,0,0,21,4.5,0.4,0
36483,30.56179,10.966,1249,0,0,21,4.5,0.4,0
36484,30.65919,10.961,1251,4,0.4,21,4.5,0.4,0
36485,30.08051,10.9556,1251,4,0.4,21,4.5,0.4,0
36486,29.17123,10.9483,1251,4,0.4,21,4.5,0.4,0
36487,29.71341,10.9133,1251,4,0.4,21,4.5,0.4,0
36488,31.03434,10.8809,1253,0,0,21,4.5,0.4,0
36489,29.74316,10.8515,1255,0,0,21,4.5,0.4,0
36490,29.03629,10.8495,1258,0,0,21,4.5,0.4,0
36491,30.7811,10.8402,1259,0,0,21,4.5,0.4,0
36492,30.05031,10.3919,1262,0,0,21,4.5,0.4,0
36493,29.7527,10.3769,1267,0,0,21,4.5,0.4,0
36494,30.39825,10.3632,1270,0,0,21,4.5,0.4,0
36495,31.05362,10.3558,1271,4,0.3,21,4.5,0.4,0
36496,30.87904,10.345,1271,4,0.3,21,4.5,0.4,0
36497,30.14804,10.3415,1275,0,0,21,4.5,0.4,0
36498,29.74746,10.3325,1278,0,0,21,4.5,0.4,0
36499,30.96523,10.3161,1278,0,0,21,4.5,0.4,0
36500,30.89099,10.2881,1280,0,0,21,4.5,0.4,0
36501,30.94814,10.277,1280,0,0,21,4.5,0.4,0
36502,30.5584,10.2642,1280,0,0,21,4.5,0.4,0
36503,30.87774,9.9665,1280,0,0,21,4.5,0.4,0
36504,28.99142,9.9462,1280,0,0,21,4.5,0.4,0
36505,29.35714,9.9456,1280,0,0,21,4.5,0.4,0
36506,30.1636,9.909,1282,0,0,21,4.5,0.4,0
36507,29.31614,9.8997,1284,0,0,21,4.5,0.4,0
36508,29.06731,9.7885,1284,0,0,21,4.5,0.4,0
36509,30.28372,9.7785,1285,0,0,21,4.5,0.4,0
36510,29.1827,9.7755,1285,0,0,21,4.5,0.4,0
36511,28.84183,9.7673,1287,0,0,21,4.5,0.4,0
36512,29.0627,9.7588,1287,0,0,21,4.5,0.4,0
36513,30.60783,9.7528,1289,0,0,21,4.5,0.4,0
36514,29.36571,9.7447,1292,0,0,21,4.5,0.4,0
36515,30.1792,9.6456,1293,0,0,21,4.5,0.4,0
36516,30.85932,9.6353,1295,0,0,21,4.5,0.4,0
36517,29.11613,9.619,1298,0,0,21,4.5,0.4,0
36518,29.50542,9.6116,1299,0,0,21,4.5,0.4,0
36519,29.66542,9.5009,1301,4.5,0.3,21,4.5,0.4,0
36520,30.28794,9.4867,1303,0,0,21,4.5,0.4,0
36521,29.00596,9.4737,1304,0,0,21,4.5,0.4,0
36522,30.8187,9.4593,1304,0,0,21,4.5,0.4,0
36523,30.95058,8.9736,1307,0,0,21,4.5,0.4,0
36524,29.64397,8.9635,1308,0,0,21,4.5,0.4,0
36525,31.00844,8.9588,1308,0,0,21,4.5,0.4,0
36526,30.17671,8.9514,1310,0,0,21,4.5,0.4,0
36527,30.07847,8.9409,1312,0,0,21,4.5,0.4,0
36528,29.13617,8.9283,1314,0,0,21,4.5,0.4,0
36529,29.0216,8.918,1315,0,0,21,4.5,0.4,0
36530,30.92647,8.9008,1315,0,0,21,4.5,0.4,0
36531,29.52389,8.7771,1315,0,0,21,4.5,0.4,0
36532,29.98095,8.7643,1317,0,0,21,4.5,0.4,0
36533,30.39593,8.7411,1318,0,0,21,4.5,0.4,0
36534,29.91986,8.727,1318,0,0,21,4.5,0.4,0
36535,30.06519,8.7141,1318,0,0,21,4.5,0.4,0
36536,31.04804,8.6437,1318,0,0,21,4.5,0.4,0
36537,30.21314,8.6255,1319,0,0,21,4.5,0.4,0
36538,29.71641,8.5299,1319,0,0,21,4.5,0.4,0
36539,29.89534,8.4913,1321,4,0.3,21,4.5,0.4,0
36540,31.29775,8.4665,1325,0,0,21,4.5,0.4,0
36541,29.30229,8.4569,1326,0,0,21,4.5,0.4,0
36542,29.90788,8.4336,1326,0,0,21,4.5,0.4,0
36543,29.53928,8.3982,1327,0,0,21,4.5,0.4,0
36544,29.22955,8.3346,1331,5,0.3,21,4.5,0.4,0
36545,30.59982,8.2865,1333,0,0,21,4.5,0.4,0
36546,31.19045,8.1246,1333,0,0,21,4.5,0.4,0
36547,29.41188,8.11,1334,0,0,21,4.5,0.4,0
36548,29.84724,8.0968,1338,0,0,21,4.5,0.4,0
36549,29.22368,8.0318,1338,0,0,21,4.5,0.4,0
36550,28.97038,8.0226,1338,0,0,21,4.5,0.4,0
36551,31.07681,7.9604,1338,0,0,21,4.5,0.4,0
36552,30.59547,7.8995,1338,0,0,21,4.5,0.4,0
36553,29.54192,7.8742,1340,0,0,21,4.5,0.4,0
36554,30.32454,7.8535,1340,0,0,21,4.5,0.4,0
36555,29.48619,7.8376,1340,0,0,21,4.5,0.4,0
36556,30.61359,7.8216,1340,0,0,21,4.5,0.4,0
36557,29.96946,7.8014,1343,0,0,21,4.5,0.4,0
36558,30.20699,7.7719,1344,0,0,21,4.5,0.4,0
36559,30.47067,7.7543,1344,0,0,21,4.5,0.4,0
36560,30.56171,7.7397,1344,0,0,21,4.5,0.4,0
36561,28.95381,7.7016,1344,0,0,21,4.5,0.4,0
36562,29.23965,7.6928,1347,0,0,21,4.5,0.4,0
36563,29.81419,7.2971,1349,0,0,21,4.5,0.4,0
36564,30.89491,7.2868,1352,0,0,21,4.5,0.4,0
36565,31.00652,7.2763,1356,0,0,21,4.5,0.4,0
36566,30.56773,7.269,1358,0,0,21,4.5,0.4,0
36567,30.69445,7.0179,1361,4,0.3,22,4.0999999,0.3,0
36568,29.82728,7.0046,1365,0,0,22,4.0999999,0.3,0
36569,29.77807,6.9972,1367,0,0,22,4.0999999,0.3,0
36570,30.81415,6.9893,1369,0,0,22,4.0999999,0.3,0
36571,30.31729,6.9782,1369,0,0,22,4.0999999,0.3,0
36572,29.03456,6.9671,1372,0,0,22,4.0999999,0.3,0
36573,29.66117,6.9541,1375,0,0,22,4.0999999,0.3,0
36574,30.54637,6.9441,1375,0,0,22,4.0999999,0.3,0
36575,29.45009,6.9307,1375,0,0,22,4.0999999,0.3,0
36576,29.35814,6.9027,1375,0,0,22,4.0999999,0.3,0
36577,30.67771,6.8989,1377,0,0,22,4.0999999,0.3,0
36578,30.3117,6.7768,1379,0,0,22,4.0999999,0.3,0
36579,30.76682,6.7664,1379,0,0,22,4.0999999,0.3,0
36580,30.21776,6.7549,1379,0,0,22,4.0999999,0.3,0
36581,29.71392,6.7432,1379,0,0,22,4.0999999,0.3,0
36582,29.46708,6.7293,1379,0,0,22,4.0999999,0.3,0
36583,29.98275,6.7029,1379,0,0,22,4.0999999,0.3,0
36584,30.84907,6.1554,1379,0,0,22,4.0999999,0.3,0
36585,30.09627,6.1464,1379,0,0,22,4.0999999,0.3,0
36586,29.306,6.1168,1384,0,0,,,,0
36587,30.74142,6.1065,1384,0,0,,,,0
36588,30.7237,6.0968,1384,0,0,,,,0
36589,29.43584,4.3356,1386,0,0,,,,0
36590,30.87968,4.3248,1386,0,0,,,,0
36591,31.14896,4.3162,1388,0,0,22,4.0999999,0.3,0
36592,30.36193,4.307,1388,0,0,22,4.0999999,0.3,0
36593,29.95624,4.2971,1388,0,0,22,4.0999999,0.3,0
36594,30.80332,4.286,1391,4,0.3,22,4.0999999,0.3,0
36595,29.40309,4.1903,1391,4,0.3,22,4.0999999,0.3,0
36596,29.28871,4.186,1393,0,0,22,4.0999999,0.3,0
36597,29.33635,4.1798,1394,0,0,22,4.0999999,0.3,0
36598,29.75899,4.1749,1395,0,0,22,4.0999999,0.3,0
36599,30.72204,4.167,1396,0,0,22,4.0999999,0.3,0
36600,31.09952,4.1525,1396,0,0,22,4.0999999,0.3,0
36601,29.27033,4.1407,1396,0,0,22,4.0999999,0.3,0
36602,29.1511,4.1262,1398,0,0,22,4.0999999,0.3,0
36603,30.33203,4.102,1400,0,0,22,4.0999999,0.3,0
36604,30.7349,4.0957,1400,0,0,22,4.0999999,0.3,0
36605,31.06679,4.0868,1400,0,0,22,4.0999999,0.3,0
36606,29.78576,3.4249,1402,0,0,22,4.0999999,0.3,0
36607,29.25261,3.4203,1402,0,0,22,4.0999999,0.3,0
36608,30.48664,3.416,1405,0,0,22,4.0999999,0.3,0
36609,31.15481,3.4083,1405,0,0,22,4.0999999,0.3,0
36610,29.31497,3.4025,1405,0,0,22,4.0999999,0.3,0
36611,30.40195,3.3892,1408,0,0,22,4.0999999,0.3,0
36612,30.71259,3.3835,1408,0,0,22,4.0999999,0.3,0
36613,30.193,3.3641,1408,0,0,22,4.0999999,0.3,0
36614,30.52256,3.3275,1410,0,0,22,4.0999999,0.3,0
36615,30.61805,3.3232,1412,0,0,22,4.0999999,0.3,0
36616,30.82644,2.5148,1416,0,0,22,4.0999999,0.3,0
36617,31.06258,2.5095,1417,0,0,22,4.0999999,0.3,0
36618,29.01899,2.5034,1423,0,0,22,4.0999999,0.3,0
36619,28.87839,2.4991,1424,0,0,22,4.0999999,0.3,0
36620,30.1661,2.3282,1425,0,0,22,4.0999999,0.3,0
36621,30.79825,2.3261,1426,0,0,22,4.0999999,0.3,0
36622,29.48206,2.3109,1428,0,0,22,4.0999999,0.3,0
36623,30.19106,2.3012,1431,4,0.4,22,4.0999999,0.3,0
36624,31.096,2.2975,1433,0,0,22,4.0999999,0.3,0
36625,29.1922,2.2962,1433,0,0,22,4.0999999,0.3,0
36626,30.79297,2.2951,1435,0,0,22,4.0999999,0.3,0
36627,30.92105,2.2938,1439,0,0,22,4.0999999,0.3,0
36628,29.21201,2.2905,1439,0,0,22,4.0999999,0.3,0
36629,30.32555,2.2895,1442,0,0,22,4.0999999,0.3,0
36630,31.00647,2.2878,1448,0,0,22,4.0999999,0.3,0
36631,30.23147,2.2817,1450,0,0,22,4.0999999,0.3,0
36632,29.13726,2.2738,1451,3.5,0.3,22,4.0999999,0.3,0
36633,30.60692,2.2716,1453,0,0,22,4.0999999,0.3,0
36634,30.89794,2.2646,1453,0,0,22,4.0999999,0.3,0
36635,30.63624,2.263,1453,0,0,22,4.0999999,0.3,0
36636,29.21732,2.2504,1456,0,0,22,4.0999999,0.3,0
36637,30.30083,2.2442,1459,0,0,22,4.0999999,0.3,0
36638,30.62297,2.239,1461,3,0.4,22,4.0999999,0.3,0
36639,30.44004,2.2313,1463,0,0,22,4.0999999,0.3,0
36640,30.05915,2.1188,1463,0,0,22,4.0999999,0.3,0
36641,29.81128,2.117,1465,0,0,22,4.0999999,0.3,0
36642,29.51764,2.1126,1466,0,0,22,4.0999999,0.3,0
36643,30.32275,2.1092,1468,0,0,22,4.0999999,0.3,0
36644,29.51387,2.1029,1469,0,0,22,4.0999999,0.3,0
36645,30.31651,2.0689,1471,4,0.2,22,4.0999999,0.3,0
36646,30.59146,2.0648,1473,0,0,22,4.0999999,0.3,0
36647,30.8103,2.0608,1473,0,0,22,4.0999999,0.3,0
36648,30.35412,2.0532,1475,0,0,22,4.0999999,0.3,0
36649,29.5354,2.0385,1475,0,0,22,4.0999999,0.3,0
36650,30.18423,2.0332,1477,0,0,22,4.0999999,0.3,0
36651,30.74711,2.0299,1478,0,0,22,4.0999999,0.3,0
36781,29.31021,0.8223,1480,0,0,22,4.0999999,0.3,0
36782,30.55321,0.8211,1482,0,0,22,4.0999999,0.3,0
36783,30.94481,0.8183,1482,0,0,22,4.0999999,0.3,0
36784,30.37738,0.8004,1483,0,0,22,4.0999999,0.3,0
36785,30.73466,0.7494,1485,0,0,22,4.0999999,0.3,0
36786,30.82179,0.745,1489,0,0,22,4.0999999,0.3,0
36881,29.98012,0.169,,,,22,4.0999999,0.3,0
36897,29.22388,0.8044,,,,22,4.0999999,0.3,0
68912,29.28045,167.5612,,,,1,5.8000002,0.5,0
68913,29.61957,148.1521,,,,1,5.8000002,0.5,0
68914,30.67487,148.1358,,,,1,5.8000002,0.5,0
68915,29.62309,148.1324,,,,1,5.8000002,0.5,0
68916,30.9096,148.1248,,,,1,5.8000002,0.5,0
68917,29.15744,148.1194,,,,1,5.8000002,0.5,0
68918,29.24014,148.1161,,,,1,5.8000002,0.5,0
68919,30.74488,148.0863,,,,1,5.8000002,0.5,0
68920,29.30353,148.0846,,,,1,5.8000002,0.5,0
68921,29.17757,148.0744,,,,1,5.8000002,0.5,0
68922,29.29091,148.0609,,,,1,5.8000002,0.5,0
68923,30.30027,148.0578,,,,1,5.8000002,0.5,0
83512,31.68653,0.0289,,,,1,5.8000002,0.5,0
83513,32.1081,0.025,,,,1,5.8000002,0.5,0
83514,31.05281,0.0238,,,,1,5.8000002,0.5,0
83515,31.38786,0.018,,,,1,5.8000002,0.5,0
83516,32.07658,0.0171,,,,1,5.8000002,0.5,0
83517,32.34306,0.0164,,,,1,5.8000002,0.5,0
83518,31.77053,0.016,,,,1,5.8000002,0.5,0
83519,29.90497,19.4039,1,0,0,1,5.8000002,0.5,0
83520,30.56616,19.4017,3,0,0,1,5.8000002,0.5,0
83521,28.96292,19.3948,4,0,0,1,5.8000002,0.5,0
83522,30.92875,19.3889,5,0,0,1,5.8000002,0.5,0
83523,30.44327,19.38,5,0,0,1,5.8000002,0.5,0
83524,29.78214,19.3689,5,0,0,1,5.8000002,0.5,0
83525,30.58039,19.353,5,0,0,1,5.8000002,0.5,0
83526,29.18485,19.342,7,0,0,1,5.8000002,0.5,0
83527,29.09753,19.336,17,0,0,1,5.8000002,0.5,0
83528,28.75448,19.3232,18,0,0,1,5.8000002,0.5,0
83529,31.25086,19.3128,19,0,0,1,5.8000002,0.5,0
83530,30.24454,19.2967,19,0,0,1,5.8000002,0.5,0
83531,29.28606,16.8303,19,0,0,1,5.8000002,0.5,0
83532,30.23988,16.8292,19,0,0,1,5.8000002,0.5,0
83533,31.05848,16.8266,19,0,0,1,5.8000002,0.5,0
83534,30.56969,16.8167,19,0,0,1,5.8000002,0.5,0
83535,29.00109,16.8129,19,0,0,1,5.8000002,0.5,0
83536,31.00329,16.8058,21,0,0,1,5.8000002,0.5,0
83537,30.92189,16.7813,23,0,0,1,5.8000002,0.5,0
83538,30.78998,16.7783,24,0,0,1,5.8000002,0.5,0
83539,30.90279,16.7645,27,0,0,1,5.8000002,0.5,0
83540,30.76065,16.742,28,0,0,1,5.8000002,0.5,0
83541,30.87831,16.7035,28,0,0,1,5.8000002,0.5,0
83542,30.83814,16.6875,29,0,0,1,5.8000002,0.5,0
83543,29.58965,16.6733,29,0,0,1,5.8000002,0.5,0
83544,29.63417,16.6657,30,6,0.4,1,5.8000002,0.5,0
83545,30.88165,16.6584,31,0,0,1,5.8000002,0.5,0
83546,30.19562,16.642,31,0,0,1,5.8000002,0.5,0
83547,30.11896,16.6298,31,0,0,1,5.8000002,0.5,0
83548,30.51498,16.6245,32,0,0,1,5.8000002,0.5,0
83549,29.24869,16.6154,33,0,0,1,5.8000002,0.5,0
83550,31.01764,16.6024,37,0,0,1,5.8000002,0.5,0
83551,30.95119,16.595,39,0,0,1,5.8000002,0.5,0
83552,29.87712,16.5889,43,0,0,1,5.8000002,0.5,0
83553,29.80128,16.565,44,0,0,1,5.8000002,0.5,0
83554,29.31874,16.5628,46,0,0,1,5.8000002,0.5,0
83555,30.11123,16.5354,47,0,0,1,5.8000002,0.5,0
83556,31.02609,16.5247,47,0,0,1,5.8000002,0.5,0
83557,29.75456,16.5184,50,5,0.6,1,5.8000002,0.5,0
83558,30.38822,16.5095,51,0,0,1,5.8000002,0.5,0
83559,29.52398,16.5052,52,0,0,1,5.8000002,0.5,0
83560,30.33106,14.2276,54,0,0,2,5.3000002,0.5,0
83561,29.25944,14.2239,54,0,0,2,5.3000002,0.5,0
83562,30.78297,14.2216,57,0,0,2,5.3000002,0.5,0
83563,30.72711,14.2166,58,0,0,2,5.3000002,0.5,0
83564,29.44234,14.2125,58,0,0,2,5.3000002,0.5,0
83565,29.01766,13.762,60,5,0.4,2,5.3000002,0.5,0
83566,29.64664,13.761,61,0,0,2,5.3000002,0.5,0
83567,28.83862,13.7604,61,0,0,2,5.3000002,0.5,0
83568,30.11543,13.6378,61,0,0,2,5.3000002,0.5,0
83569,29.36167,13.6364,61,0,0,2,5.3000002,0.5,0
83570,29.49451,13.6342,62,0,0,2,5.3000002,0.5,0
83571,29.1726,13.5757,67,0,0,2,5.3000002,0.5,0
83572,29.61749,13.574,69,0,0,2,5.3000002,0.5,0
83573,30.23436,13.5728,72,0,0,2,5.3000002,0.5,0
83574,29.02413,13.5715,74,0,0,2,5.3000002,0.5,0
83575,30.51696,13.5699,76,0,0,2,5.3000002,0.5,0
83576,30.4835,13.5675,79,0,0,2,5.3000002,0.5,0
83577,29.18833,13.5646,80,6,0.8,2,5.3000002,0.5,0
83578,29.65343,13.5618,82,0,0,2,5.3000002,0.5,0
83579,29.26609,13.56,82,0,0,2,5.3000002,0.5,0
83580,30.5018,13.5575,82,0,0,2,5.3000002,0.5,0
83581,28.94089,13.5543,85,0,0,3,5.0999999,0.5,0
83582,30.72965,13.3798,87,0,0,3,5.0999999,0.5,0
83583,30.75091,13.3775,91,0,0,3,5.0999999,0.5,0
83584,29.95842,13.3752,94,0,0,3,5.0999999,0.5,0
83585,31.13035,13.3729,96,0,0,3,5.0999999,0.5,0
83586,31.26936,13.3706,98,0,0,3,5.0999999,0.5,0
83587,29.90868,13.3685,100,10,0.4,3,5.0999999,0.5,0
83588,29.55226,13.3652,104,0,0,3,5.0999999,0.5,0
83589,30.49342,13.3628,107,0,0,3,5.0999999,0.5,0
83590,29.75305,13.3598,108,0,0,3,5.0999999,0.5,0
83591,30.51468,13.3567,108,0,0,3,5.0999999,0.5,0
83592,30.16682,13.3526,111,0,0,3,5.0999999,0.5,0
83593,29.08275,13.3477,111,0,0,3,5.0999999,0.5,0
83594,30.06944,13.0666,111,0,0,3,5.0999999,0.5,0
83595,29.08367,13.0567,113,0,0,3,5.0999999,0.5,0
83596,30.33808,13.0495,114,0,0,3,5.0999999,0.5,0
83597,30.41406,13.0251,120,3,0.4,3,5.0999999,0.5,0
83598,30.01986,13.0094,122,0,0,3,5.0999999,0.5,0
83599,29.93646,12.9665,122,0,0,3,5.0999999,0.5,0
83600,29.51227,12.9567,124,0,0,3,5.0999999,0.5,0
83601,31.00453,12.9478,126,0,0,3,5.0999999,0.5,0
83602,29.43256,12.9245,128,0,0,3,5.0999999,0.5,0
83603,30.0366,12.9192,132,0,0,3,5.0999999,0.5,0
83604,28.93619,12.9089,136,0,0,3,5.0999999,0.5,0
83605,30.6615,11.7177,136,0,0,3,5.0999999,0.5,0
83606,30.86921,11.7066,137,0,0,3,5.0999999,0.5,0
83607,28.8997,11.6999,143,0,0,3,5.0999999,0.5,0
83608,29.77008,11.6941,148,0,0,3,5.0999999,0.5,0
83609,29.03968,11.6793,152,0,0,3,5.0999999,0.5,0
83610,30.48342,11.6722,153,0,0,3,5.0999999,0.5,0
83611,30.17133,11.6678,156,0,0,3,5.0999999,0.5,0
83612,29.34872,11.6582,157,0,0,3,5.0999999,0.5,0
83613,29.14917,11.6518,159,0,0,3,5.0999999,0.5,0
83614,31.00141,11.6343,162,0,0,3,5.0999999,0.5,0
83615,30.37347,11.619,166,0,0,3,5.0999999,0.5,0
83616,29.94516,11.6016,168,0,0,3,5.0999999,0.5,0
83617,29.16972,11.5812,182,0,0,3,5.0999999,0.5,0
83618,29.69851,11.5638,183,0,0,3,5.0999999,0.5,0
83619,29.29438,11.534,186,0,0,3,5.0999999,0.5,0
83620,30.1813,11.5275,176,0,0,3,5.0999999,0.5,0
83621,29.10501,11.5161,176,0,0,3,5.0999999,0.5,0
83622,30.32823,11.5041,186,0,0,3,5.0999999,0.5,0
83623,29.92929,11.4945,187,0,0,3,5.0999999,0.5,0
83624,30.53065,11.4866,191,0,0,3,5.0999999,0.5,0
83625,29.48186,11.466,194,0,0,3,5.0999999,0.5,0
83626,29.89517,11.4526,195,0,0,3,5.0999999,0.5,0
83627,30.70631,11.4228,195,0,0,3,5.0999999,0.5,0
83628,28.97407,11.4004,195,0,0,3,5.0999999,0.5,0
83629,29.8887,9.7616,197,0,0,3,5.0999999,0.5,0
83630,30.94987,9.7454,197,0,0,3,5.0999999,0.5,0
83631,30.90102,9.723,197,0,0,3,5.0999999,0.5,0
83632,30.48686,9.6987,201,0,0,3,5.0999999,0.5,0
83633,29.10824,9.6654,201,0,0,3,5.0999999,0.5,0
83634,30.95104,9.6324,201,0,0,3,5.0999999,0.5,0
83635,29.55179,9.6052,203,0,0,3,5.0999999,0.5,0
83636,30.23149,9.556,203,0,0,3,5.0999999,0.5,0
83637,29.53903,9.5431,205,0,0,3,5.0999999,0.5,0
83638,29.70732,9.5362,205,0,0,3,5.0999999,0.5,0
83639,28.99305,9.4118,206,0,0,3,5.0999999,0.5,0
83640,30.8172,9.4104,207,0,0,3,5.0999999,0.5,0
83641,30.05411,9.4094,208,0,0,3,5.0999999,0.5,0
83642,29.78926,9.4078,209,0,0,3,5.0999999,0.5,0
